date,open,high,low,close,volume,adj_close,200_dma,200_dma_pct_diff,200_dma_top_band,200_dma_bot_band,60_dma,60_dma_pct_diff,60_dma_top_band,60_dma_bot_band,20_dma,20_dma_pct_diff,20_dma_top_band,20_dma_bot_band,200_vma,200_vma_pct_diff,200_vma_top_band,200_vma_bot_band,60_vma,60_vma_pct_diff,60_vma_top_band,60_vma_bot_band,20_vma,20_vma_pct_diff,20_vma_top_band,20_vma_bot_band
2010-01-14,2303.31,2322.56,2303.29,2316.74,2254170000,2316.74,1972.58,0.17,2071.21,1873.96,2190.54,0.06,2300.07,2081.01,2271.17,0.02,2384.72,2157.61,2185959300.00,0.03,2295257265.00,2076661335.00,1993580833.33,0.13,2093259875.00,1893901791.67,1858207000.00,0.21,1951117350.00,1765296650.00
2010-01-13,2289.46,2313.03,2274.12,2307.90,2318350000,2307.90,1968.55,0.17,2066.98,1870.13,2188.02,0.05,2297.42,2078.62,2266.38,0.02,2379.70,2153.06,2184468550.00,0.06,2293691977.50,2075245122.50,1991774166.67,0.16,2091362875.00,1892185458.33,1834384000.00,0.26,1926103200.00,1742664800.00
2010-01-12,2297.28,2298.85,2272.70,2282.31,2368320000,2282.31
2010-01-11,2324.78,2326.28,2302.21,2312.41,2077890000,2312.41
2010-01-08,2292.24,2317.60,2290.61,2317.17,2145390000,2317.17
2010-01-07,2298.09,2301.30,2285.22,2300.05,2270050000,2300.05
2010-01-06,2307.71,2314.07,2295.68,2301.09,2253340000,2301.09
2010-01-05,2307.27,2313.73,2295.62,2308.71,2367860000,2308.71
2010-01-04,2294.41,2311.15,2294.41,2308.42,1931380000,2308.42
2009-12-31,2292.92,2293.59,2269.11,2269.15,1237820000,2269.15
2009-12-30,2284.56,2293.02,2280.16,2291.28,1312670000,2291.28
2009-12-29,2293.94,2294.75,2286.57,2288.40,1177710000,2288.40
2009-12-28,2290.04,2295.80,2280.56,2291.08,1232130000,2291.08
2009-12-24,2273.95,2285.89,2273.40,2285.69,632650000,2285.69
2009-12-23,2257.21,2271.33,2253.67,2269.64,1582900000,2269.64
2009-12-22,2242.61,2253.73,2241.33,2252.67,1724200000,2252.67
2009-12-21,2224.04,2242.22,2224.04,2237.66,1808830000,2237.66
2009-12-18,2197.57,2213.18,2190.69,2211.69,2848410000,2211.69
2009-12-17,2193.50,2198.51,2178.05,2180.05,1904840000,2180.05
2009-12-16,2210.35,2220.46,2203.33,2206.91,2022440000,2206.91
2009-12-15,2203.54,2217.63,2197.76,2201.05,1946960000,2201.05
2009-12-14,2202.31,2212.56,2193.20,2212.10,1841890000,2212.10
2009-12-11,2200.96,2202.40,2179.51,2190.31,1754430000,2190.31
2009-12-10,2194.90,2202.84,2187.08,2190.86,1946370000,2190.86
2009-12-09,2170.02,2185.70,2155.96,2183.73,1906210000,2183.73
2009-12-08,2174.72,2187.19,2160.43,2172.99,1981800000,2172.99
2009-12-07,2191.35,2201.42,2183.13,2189.61,1878980000,2189.61
2009-12-04,2203.75,2214.39,2169.66,2194.35,2305950000,2194.35
2009-12-03,2190.42,2203.75,2172.04,2173.14,2001660000,2173.14
2009-12-02,2178.51,2198.55,2177.82,2185.03,2068920000,2185.03
2009-12-01,2162.23,2182.24,2162.23,2175.81,2151300000,2175.81
2009-11-30,2135.93,2146.93,2120.70,2144.60,1986050000,2144.60
2009-11-27,2115.96,2155.41,2113.99,2138.44,971990000,2138.44
2009-11-25,2174.00,2178.62,2170.06,2176.05,1398610000,2176.05
2009-11-24,2174.69,2175.15,2155.22,2169.18,1858490000,2169.18
2009-11-23,2168.95,2189.50,2168.77,2176.01,1840170000,2176.01
2009-11-20,2145.07,2150.08,2137.06,2146.04,1962760000,2146.04
2009-11-19,2176.37,2176.51,2141.59,2156.82,2208700000,2156.82
2009-11-18,2199.87,2200.15,2180.17,2193.14,1990220000,2193.14
2009-11-17,2190.12,2203.78,2185.55,2203.78,1887240000,2203.78
2009-11-16,2177.31,2205.32,2177.00,2197.85,2105020000,2197.85
2009-11-13,2156.68,2172.05,2145.92,2167.88,1876220000,2167.88
2009-11-12,2166.98,2179.19,2145.83,2149.02,2212370000,2149.02
2009-11-11,2166.53,2177.91,2155.25,2166.90,1851790000,2166.90
2009-11-10,2147.24,2160.64,2141.27,2151.08,1997240000,2151.08
2009-11-09,2128.46,2154.06,2128.15,2154.06,2004700000,2154.06
2009-11-06,2089.49,2117.62,2088.24,2112.44,1829150000,2112.44
2009-11-05,2078.83,2105.32,2075.61,2105.32,2209690000,2105.32
2009-11-04,2067.56,2081.10,2053.00,2055.52,2217520000,2055.52
2009-11-03,2034.09,2057.32,2031.25,2057.32,2061050000,2057.32
2009-11-02,2047.42,2069.49,2024.27,2049.20,2408320000,2049.20
2009-10-30,2091.56,2095.09,2040.21,2045.11,2610280000,2045.11
2009-10-29,2077.04,2101.33,2071.30,2097.55,2301370000,2097.55
2009-10-28,2103.36,2111.84,2057.40,2059.61,2769570000,2059.61
2009-10-27,2144.15,2148.88,2110.91,2116.09,2384620000,2116.09
2009-10-26,2158.81,2183.61,2136.92,2141.85,2316210000,2141.85
2009-10-23,2186.64,2190.48,2149.35,2154.47,2441920000,2154.47
2009-10-22,2146.72,2169.17,2130.70,2165.29,2265230000,2165.29
2009-10-21,2160.78,2190.64,2148.41,2150.73,2565680000,2150.73
2009-10-20,2180.43,2181.16,2151.77,2163.47,2110580000,2163.47
2009-10-19,2162.41,2180.11,2150.42,2176.32,1970440000,2176.32
2009-10-16,2164.73,2164.73,2142.88,2156.80,2209950000,2156.80
2009-10-15,2164.33,2173.29,2158.29,2173.29,2140090000,2173.29
2009-10-14,2165.83,2173.95,2157.48,2172.23,2348620000,2172.23
2009-10-13,2138.70,2146.35,2128.44,2139.89,2020110000,2139.89
2009-10-12,2145.63,2155.92,2128.39,2139.14,1784280000,2139.14
2009-10-09,2120.00,2139.62,2118.04,2139.28,1936850000,2139.28
2009-10-08,2124.69,2139.65,2116.06,2123.93,2366950000,2123.93
2009-10-07,2099.06,2110.33,2095.94,2110.33,2220910000,2110.33
2009-10-06,2080.40,2111.13,2079.49,2103.57,2413450000,2103.57
2009-10-05,2056.52,2074.78,2049.04,2068.15,2156250000,2068.15
2009-10-02,2040.84,2064.15,2040.73,2048.11,2448110000,2048.11
2009-10-01,2111.77,2112.90,2057.48,2057.48,2708170000,2057.48
2009-09-30,2131.30,2137.87,2092.30,2122.42,2640660000,2122.42
2009-09-29,2131.67,2141.40,2116.63,2124.04,2062970000,2124.04
2009-09-28,2101.92,2140.04,2101.43,2130.74,1890030000,2130.74
2009-09-25,2095.84,2106.99,2085.35,2090.92,2363930000,2090.92
2009-09-24,2140.06,2142.49,2097.10,2107.61,2607280000,2107.61
2009-09-23,2152.43,2167.70,2130.34,2131.42,2683250000,2131.42
2009-09-22,2150.02,2150.68,2137.39,2146.30,2490480000,2146.30
2009-09-21,2121.34,2142.41,2118.48,2138.04,2408860000,2138.04
2009-09-18,2134.85,2138.82,2120.70,2132.86,3023010000,2132.86
2009-09-17,2129.42,2140.60,2118.50,2126.75,2615780000,2126.75
2009-09-16,2110.06,2133.15,2102.86,2133.15,2707080000,2133.15
2009-09-15,2090.33,2106.93,2086.16,2102.64,2372990000,2102.64
2009-09-14,2066.15,2091.78,2065.80,2091.78,2157600000,2091.78
2009-09-11,2083.34,2088.93,2070.02,2080.90,2318050000,2080.90
2009-09-10,2059.48,2084.02,2055.49,2084.02,2451330000,2084.02
2009-09-09,2038.92,2066.34,2033.47,2060.39,2493930000,2060.39
2009-09-08,2034.74,2038.63,2023.03,2037.77,2037180000,2037.77
2009-09-04,1986.98,2018.92,1982.05,2018.78,1722150000,2018.78
2009-09-03,1975.85,1983.37,1958.04,1983.20,1853450000,1983.20
2009-09-02,1960.07,1976.35,1958.51,1967.07,1974330000,1967.07
2009-09-01,2001.30,2034.78,1965.48,1968.89,2778570000,1968.89
2009-08-31,2011.14,2013.65,1997.53,2009.06,2256210000,2009.06
2009-08-28,2050.53,2059.48,2017.42,2028.77,2340180000,2028.77
2009-08-27,2021.31,2029.27,1993.03,2027.73,2140540000,2027.73
2009-08-26,2021.30,2034.31,2013.52,2024.43,2037560000,2024.43
2009-08-25,2025.59,2040.59,2019.17,2024.23,1936980000,2024.23
2009-08-24,2026.11,2036.03,2012.00,2017.98,2046370000,2017.98
2009-08-21,2000.15,2021.86,1994.33,2020.90,2259140000,2020.90
2009-08-20,1967.57,1992.22,1965.69,1989.22,1958470000,1989.22
2009-08-19,1933.39,1972.32,1931.91,1969.24,1977750000,1969.24
2009-08-18,1940.55,1958.71,1935.33,1955.92,1749420000,1955.92
2009-08-17,1949.23,1949.23,1929.64,1930.84,1924190000,1930.84
2009-08-14,2005.79,2006.73,1969.68,1985.52,1923410000,1985.52
2009-08-13,2009.27,2013.43,1986.87,2009.35,2084370000,2009.35
2009-08-12,1970.95,2015.26,1970.25,1998.72,2140190000,1998.72
2009-08-11,1985.06,1986.85,1962.08,1969.73,1915530000,1969.73
2009-08-10,1991.44,1999.55,1979.39,1992.24,1844700000,1992.24
2009-08-07,1997.00,2012.33,1984.50,2000.25,2323980000,2000.25
2009-08-06,1999.21,2004.37,1967.68,1973.16,2408400000,1973.16
2009-08-05,2014.45,2014.45,1980.68,1993.05,2353550000,1993.05
2009-08-04,1996.38,2015.59,1993.74,2011.31,2235010000,2011.31
2009-08-03,1998.35,2008.61,1985.88,2008.61,2155720000,2008.61
2009-07-31,1980.72,1995.05,1977.65,1978.50,2190380000,1978.50
2009-07-30,1986.21,2009.81,1980.08,1984.30,2525670000,1984.30
2009-07-29,1965.32,1970.65,1953.36,1967.76,2072650000,1967.76
2009-07-28,1957.26,1978.43,1947.89,1975.51,2206850000,1975.51
2009-07-27,1964.62,1971.38,1946.95,1967.89,2141690000,1967.89
2009-07-24,1943.23,1966.26,1937.64,1965.96,2232920000,1965.96
2009-07-23,1924.96,1979.34,1924.77,1973.60,3021430000,1973.60
2009-07-22,1908.83,1934.61,1907.25,1926.38,2306340000,1926.38
2009-07-21,1917.39,1917.46,1892.17,1916.20,2205230000,1916.20
2009-07-20,1896.99,1909.89,1890.00,1909.29,2046350000,1909.29
2009-07-17,1880.31,1887.34,1873.81,1886.61,1876760000,1886.61
2009-07-16,1856.05,1887.89,1854.70,1885.03,2072730000,1885.03
2009-07-15,1827.61,1863.29,1824.31,1862.90,2543340000,1862.90
2009-07-14,1790.70,1800.73,1782.85,1799.73,1856910000,1799.73
2009-07-13,1761.03,1793.21,1736.95,1793.21,1899410000,1793.21
2009-07-10,1744.61,1764.11,1738.26,1756.03,1658010000,1756.03
2009-07-09,1756.97,1763.63,1747.44,1752.55,1868280000,1752.55
2009-07-08,1756.00,1757.67,1727.05,1747.17,2467520000,1747.17
2009-07-07,1787.44,1788.97,1745.38,1746.17,2027240000,1746.17
2009-07-06,1783.50,1793.42,1770.11,1787.40,1970530000,1787.40
2009-07-02,1823.69,1823.91,1795.95,1796.52,1923070000,1796.52
2009-07-01,1846.12,1861.62,1843.79,1845.72,1971050000,1845.72
2009-06-30,1845.47,1854.69,1824.95,1835.04,2044980000,1835.04
2009-06-29,1842.09,1854.09,1825.03,1844.06,1981450000,1844.06
2009-06-26,1819.16,1840.98,1816.84,1838.22,3989940000,1838.22
2009-06-25,1783.19,1829.67,1779.18,1829.54,2227980000,1829.54
2009-06-24,1780.88,1807.08,1780.25,1792.34,2150570000,1792.34
2009-06-23,1771.42,1777.58,1753.78,1764.92,2152480000,1764.92
2009-06-22,1809.53,1810.58,1765.85,1766.19,2318970000,1766.19
2009-06-19,1824.99,1837.58,1817.07,1827.47,2864420000,1827.47
2009-06-18,1809.04,1816.60,1795.74,1807.72,2067830000,1807.72
2009-06-17,1799.22,1824.20,1785.34,1808.06,2523180000,1808.06
2009-06-16,1825.20,1831.18,1795.55,1796.18,2227700000,1796.18
2009-06-15,1837.94,1838.33,1803.07,1816.38,2154700000,1816.38
2009-06-12,1852.43,1858.80,1833.39,1858.80,2013560000,1858.80
2009-06-11,1854.75,1879.92,1854.75,1862.37,2463860000,1862.37
2009-06-10,1872.01,1872.70,1827.61,1853.08,2347870000,1853.08
2009-06-09,1850.48,1869.52,1846.26,1860.13,2140370000,1860.13
2009-06-08,1836.87,1857.80,1818.59,1842.40,1972980000,1842.40
2009-06-05,1864.02,1865.95,1834.63,1849.42,2310590000,1849.42
2009-06-04,1829.84,1850.04,1825.62,1850.02,2468840000,1850.02
2009-06-03,1825.60,1828.09,1806.51,1825.92,2246950000,1825.92
2009-06-02,1821.22,1846.65,1815.83,1836.80,2611690000,1836.80
2009-06-01,1796.09,1833.18,1792.80,1828.68,2600340000,1828.68
2009-05-29,1756.26,1774.33,1742.99,1774.33,2465310000,1774.33
2009-05-28,1744.23,1754.95,1714.48,1751.79,2189090000,1751.79
2009-05-27,1745.56,1768.22,1728.96,1731.08,2118100000,1731.08
2009-05-26,1677.72,1751.47,1677.54,1750.43,2095650000,1750.43
2009-05-22,1702.06,1711.98,1682.24,1692.01,1619520000,1692.01
2009-05-21,1709.83,1719.58,1677.77,1695.25,2206610000,1695.25
2009-05-20,1743.60,1767.47,1722.32,1727.84,2261780000,1727.84
2009-05-19,1727.00,1750.05,1719.92,1734.54,2076390000,1734.54
2009-05-18,1696.82,1732.36,1689.55,1732.36,2023250000,1732.36
2009-05-15,1687.49,1703.45,1676.56,1680.14,2057500000,1680.14
2009-05-14,1672.48,1701.22,1667.94,1689.21,2162620000,1689.21
2009-05-13,1696.80,1697.76,1664.19,1664.19,2356410000,1664.19
2009-05-12,1742.86,1743.52,1695.87,1715.92,2475150000,1715.92
2009-05-11,1713.65,1747.97,1705.87,1731.24,2543450000,1731.24
2009-05-08,1733.50,1747.41,1711.01,1739.00,3206310000,1739.00
2009-05-07,1772.10,1773.13,1702.54,1716.24,3299360000,1716.24
2009-05-06,1768.69,1770.29,1730.97,1759.10,2966510000,1759.10
2009-05-05,1757.26,1759.42,1735.37,1754.12,2538290000,1754.12
2009-05-04,1733.71,1763.56,1729.31,1763.56,2524800000,1763.56
2009-05-01,1719.29,1728.10,1703.52,1719.20,2165930000,1719.20
2009-04-30,1732.47,1753.61,1710.07,1717.30,2871300000,1717.30
2009-04-29,1688.66,1726.69,1687.29,1711.94,2385720000,1711.94
2009-04-28,1668.26,1690.06,1661.40,1673.81,2080410000,1673.81
2009-04-27,1672.87,1700.53,1670.49,1679.41,2203700000,1679.41
2009-04-24,1666.43,1702.87,1657.49,1694.29,2547150000,1694.29
2009-04-23,1651.47,1654.85,1625.88,1652.21,2463500000,1652.21
2009-04-22,1630.14,1679.82,1624.73,1646.12,2657480000,1646.12
2009-04-21,1599.03,1643.85,1598.93,1643.85,2422990000,1643.85
2009-04-20,1641.35,1643.32,1606.86,1608.21,3061850000,1608.21
2009-04-17,1665.60,1682.24,1653.84,1673.07,2418440000,1673.07
2009-04-16,1645.52,1676.17,1628.08,1670.44,2390620000,1670.44
2009-04-15,1613.56,1627.72,1599.11,1626.80,2042600000,1626.80
2009-04-14,1637.50,1651.28,1618.04,1625.72,2253650000,1625.72
2009-04-13,1641.61,1660.83,1630.54,1653.31,1824530000,1653.31
2009-04-09,1618.83,1652.54,1616.25,1652.54,2165450000,1652.54
2009-04-08,1576.93,1595.97,1567.22,1590.66,1837900000,1590.66
2009-04-07,1585.58,1588.00,1559.46,1561.61,1854700000,1561.61
2009-04-06,1602.24,1607.60,1580.65,1606.71,1998090000,1606.71
2009-04-03,1609.05,1621.87,1593.05,1621.87,2113380000,1621.87
2009-04-02,1579.97,1623.34,1576.82,1602.63,2833600000,1602.63
2009-04-01,1504.87,1553.03,1498.54,1551.60,2256580000,1551.60
2009-03-31,1518.70,1554.47,1518.01,1528.59,2157410000,1528.59
2009-03-30,1516.79,1517.06,1484.98,1501.80,2020200000,1501.80
